    180,    479.02298,    169.11821
    181,   475.551483,   178.647095
    182,   471.890442,   188.104767
    183,   468.041351,   197.487473
    184,   464.005707,   206.791458
    185,   459.785126,   216.013046
    186,   455.381317,   225.148529
    187,    450.79599,    234.19429
    188,   446.031036,   243.146713
    189,   441.088287,   252.002228
    190,   435.969757,   260.757294
    191,    430.67746,   269.408447
    192,   425.213531,    277.95224
    193,   419.580139,   286.385254
    194,    413.77951,   294.704102
    195,   407.813965,   302.905518
    196,   401.685913,   310.986206
    197,   395.397766,   318.942963
    198,   388.951996,   326.772614
    199,   382.351257,   334.472015
    200,   375.598114,   342.038086
    201,   368.695282,   349.467865
    202,   361.645477,   356.758392
    203,   354.451569,   363.906677
    204,   347.116394,   370.909973
    205,   339.642883,   377.765442
    206,   332.033997,   384.470337
    207,   324.292786,   391.022003
    208,   316.422302,   397.417816
    209,   308.425751,   403.655243
    210,   300.306244,   409.731812
    211,   292.067047,   415.645081
    212,   283.711487,     421.3927
    213,   275.242828,   426.972351
    214,   266.664459,   432.381836
    215,   257.979828,   437.619019
    216,   249.192383,   442.681763
    217,   240.305618,   447.568115
    218,    231.32309,   452.276062
    219,   222.248352,   456.803741
    220,   213.085052,   461.149384
    221,   203.836823,   465.311249
    222,   194.507339,   469.287628
    223,   185.100357,   473.076996
    224,   175.619598,   476.677826
    225,   166.068832,   480.088684
    226,   156.451904,   483.308197
    227,   146.772598,   486.335083
    228,   137.034805,   489.168121
    229,   127.242409,   491.806244
    230,   117.399292,   494.248322
    231,   107.509384,   496.493439
    232,   97.5766296,    498.54068
    233,   87.6049881,   500.389221
    234,   77.5984268,    502.03833
    235,   67.5609436,   503.487366
    236,   57.4965324,   504.735718
    237,   47.4092064,   505.782928
    238,   37.3029823,    506.62854
    239,   27.1818962,   507.272247
    240,   17.0499744,   507.713806
    241,   10.1001511,  -507.899597
    242,     20.19631,  -507.598389
    243,    30.284483,  -507.096497
    244,   40.3606834,  -506.394135
    245,    50.420929,  -505.491577
    246,   60.4612427,   -504.38916
    247,   70.4776535,  -503.087372
    248,   80.4661942,   -501.58667
    249,   90.4229279,  -499.887695
    250,   100.343918,  -497.991058
    251,   110.225235,  -495.897552
    252,   120.062973,  -493.608032
    253,   129.853256,  -491.123352
    254,   139.592194,  -488.444489
    255,    149.27594,   -485.57254
    256,   158.900681,  -482.508636
    257,   168.462601,  -479.253967
    258,   177.957916,  -475.809814
    259,   187.382874,  -472.177582
    260,   196.733749,  -468.358643
    261,   206.006866,  -464.354584
    262,   215.198532,  -460.166931
    263,   224.305115,  -455.797333
    264,   233.323029,  -451.247559
    265,   242.248688,  -446.519409
    266,   251.078583,  -441.614685
    267,   259.809235,    -436.5354
    268,   268.437134,  -431.283539
    269,   276.958954,  -425.861176
    270,   285.371246,  -420.270447
    271,   293.670746,   -414.51358
    272,   301.854126,  -408.592804
    273,   309.918182,  -402.510529
    274,   317.859711,  -396.269104
    275,   325.675568,  -389.871033
    276,   333.362671,  -383.318817
    277,   340.917999,  -376.615082
    278,   348.338531,  -369.762421
    279,   355.621368,  -362.763611
    280,   362.763611,  -355.621368
    281,   369.762421,  -348.338531
    282,   376.615082,  -340.917999
    283,   383.318817,  -333.362671
    284,   389.871033,  -325.675568
    285,   396.269104,  -317.859711
    286,   402.510529,  -309.918182
    287,   408.592804,  -301.854126
    288,    414.51358,  -293.670746
    289,   420.270447,  -285.371246
    290,   425.861176,  -276.958954
    291,   431.283539,  -268.437134
    292,     436.5354,  -259.809235
    293,   441.614685,  -251.078583
    294,   446.519409,  -242.248688
    295,   451.247559,  -233.323029
    296,   455.797333,  -224.305115
    297,   460.166931,  -215.198532
    298,   464.354584,  -206.006866
    299,   468.358643,  -196.733749
    300,   472.177582,  -187.382874
    301,   475.809814,  -177.957916
    302,   479.253967,  -168.462601
    303,   482.508636,  -158.900681
    304,    485.57254,   -149.27594
    305,   488.444489,  -139.592194
    306,   491.123352,  -129.853256
    307,   493.608032,  -120.062973
    308,   495.897552,  -110.225235
    309,   497.991058,  -100.343918
    310,   499.887695,  -90.4229279
    311,    501.58667,  -80.4661942
    312,   503.087372,  -70.4776535
    313,    504.38916,  -60.4612427
    314,   505.491577,   -50.420929
    315,   506.394135,  -40.3606834
    316,   507.096497,   -30.284483
    317,   507.598389,    -20.19631
    318,   507.899597,  -10.1001511
